"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-LaptopNameComparatorJaccard-record1Value","0-LaptopNameComparatorJaccard-record2Value","0-LaptopNameComparatorJaccard-record1PreprocessedValue","0-LaptopNameComparatorJaccard-record2PreprocessedValue","0-LaptopNameComparatorJaccard-similarity","0-LaptopNameComparatorJaccard-postproccesedSimilarity","1-LaptopComparatorJaroWinklerTfIdf-record1Value","1-LaptopComparatorJaroWinklerTfIdf-record2Value","1-LaptopComparatorJaroWinklerTfIdf-record1PreprocessedValue","1-LaptopComparatorJaroWinklerTfIdf-record2PreprocessedValue","1-LaptopComparatorJaroWinklerTfIdf-similarity","1-LaptopComparatorJaroWinklerTfIdf-postproccesedSimilarity","2-LaptopComparatorMongeElkan-record1Value","2-LaptopComparatorMongeElkan-record2Value","2-LaptopComparatorMongeElkan-record1PreprocessedValue","2-LaptopComparatorMongeElkan-record2PreprocessedValue","2-LaptopComparatorMongeElkan-similarity","2-LaptopComparatorMongeElkan-postproccesedSimilarity","3-LaptopComparatorMongeElkanTfIdf-record1Value","3-LaptopComparatorMongeElkanTfIdf-record2Value","3-LaptopComparatorMongeElkanTfIdf-record1PreprocessedValue","3-LaptopComparatorMongeElkanTfIdf-record2PreprocessedValue","3-LaptopComparatorMongeElkanTfIdf-similarity","3-LaptopComparatorMongeElkanTfIdf-postproccesedSimilarity","4-LaptopComparatorSoftTfIdf-record1Value","4-LaptopComparatorSoftTfIdf-record2Value","4-LaptopComparatorSoftTfIdf-record1PreprocessedValue","4-LaptopComparatorSoftTfIdf-record2PreprocessedValue","4-LaptopComparatorSoftTfIdf-similarity","4-LaptopComparatorSoftTfIdf-postproccesedSimilarity"
"WekaMatchingRule","massgenie_435","bestbuy_354",,,"asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","0.12903225806451613","0.12903225806451613","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","0.2286647801900118","0.2286647801900118","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","0.10877192982456141","0.10877192982456141","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","0.6459780040367833","0.6459780040367833","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","asus notebooks 90nb0es2-m00650 156 i7 7700hq 16gb 512gb b","asuszenbook 156 touch-screen laptopintel core i716gb memorynvidia geforce gtx 1050 ti512gb ssdmatte black","0.2286647801900118","0.2286647801900118"
"WekaMatchingRule","buydig_454","buydig_371","0.9217391304347826",,"hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","0.5625","0.5625","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","0.7205766921228922","0.7205766921228922","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","0.4238095238095238","0.4238095238095238","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","0.8817723669533466","0.8817723669533466","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","hewlett packard 250g6 i57200u 8g 256gb 156","hewlett packard 156 eb850g5 i57300u 256gb 8g","0.7205766921228922","0.7205766921228922"
"WekaMatchingRule","truecurate_400","bestbuy_819","0.9217391304347826",,"lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","0.37037037037037035","0.37037037037037035","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","0.6580949073958031","0.6580949073958031","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","0.8641975308641975","0.8641975308641975","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","0.780189497605494","0.780189497605494","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t580 156 laptopintel core i58gb memory256gb solid state driveblack","0.6580949073958031","0.6580949073958031"
"WekaMatchingRule","truecurate_400","bestbuy_818","0.9217391304347826",,"lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","0.25","0.25","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","0.4960670497097121","0.4960670497097121","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","0.5808510638297872","0.5808510638297872","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","0.7663370061100979","0.7663370061100979","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","lenovo 20l9001mus thinkpad t580 156ampquot laptop intel core i7 8gb memory 256gb solid state drive black","lenovothinkpad t480s 14 touch-screen laptopintel core i78gb memory256gb solid state driveblack","0.4960670497097121","0.4960670497097121"
"WekaMatchingRule","savingslots_187","truecurate_227","0.9217391304347826",,"lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","0.23333333333333334","0.23333333333333334","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","0.4491365568773563","0.4491365568773563","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","0.30526315789473685","0.30526315789473685","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","0.5736870306332619","0.5736870306332619","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","lenovo 20kf0020us ts x280 i7 8gb 256gb","lenovo 20hh000gus 156ampquot laptop intel core i7 8gb memory nvidia quadro m1200m 256gb solid state drive black","0.4491365568773563","0.4491365568773563"
"WekaMatchingRule","walmart_832","pcmg_146","0.19047619047619047",,"lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","0.06","0.06","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","0.15118970182876637","0.15118970182876637","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","0.05825242718446602","0.05825242718446602","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","0.6820758430824142","0.6820758430824142","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","lenovo legion y520 156 inch lcd gaming laptopintel core i7 7th gen i7-7700hq quad-core 4 core 280 ghz8 gb ddr4 sdram1 tb hdd- windows 10 home","lenovoâ thinkpad e485 20kuryzen 5 2500u  2 ghzwin 10 pro 64-bit8 gb ram256 gb ssd tcg opal encryption 2","0.15118970182876637","0.15118970182876637"
"WekaMatchingRule","buydig_158","savingslots_218",,,"hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","0.631578947368421","0.631578947368421","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","0.7778444682625972","0.7778444682625972","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","0.7526315789473684","0.7526315789473684","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","0.8815570640309435","0.8815570640309435","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","hewlett packard zbk3 15 i7 6700 1t 8g w7 10","hp v2w06ut zbk3 15 i7 6700 1t 8g w7 10","0.7778444682625972","0.7778444682625972"
"WekaMatchingRule","sdicraft_394","massgenie_772",,,"hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","0.14285714285714285","0.14285714285714285","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","0.2545139051903111","0.2545139051903111","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","0.08571428571428572","0.08571428571428572","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","0.6599181970291637","0.6599181970291637","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","hp 156in zbook 15 g3 mobile turnkey workstation 32gb ram","hp commercial specialty v2w06utaba zbk3 15 i7 6700 1t 8g w7 10","0.2545139051903111","0.2545139051903111"
"WekaMatchingRule","macmall_3","portableone_7","0.9217391304347826",,"apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","0.13636363636363635","0.13636363636363635","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","0.2735764515525319","0.2735764515525319","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","0.312280701754386","0.312280701754386","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","0.4810385939798686","0.4810385939798686","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","apple 154 macbook pro touch bar 6-core intel core i7 26ghz 16gb ram 512gb ssd storage radeon pro 560x 4gb gddr5 10-hour battery life space gray macos high sierra mr942lla","apple macbook 12in mnyf2lla 12ghz dual-core intel core m3","0.2735764515525319","0.2735764515525319"
"WekaMatchingRule","howardcomputer_195","truecurate_310","0.19047619047619047",,"asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","0.027777777777777776","0.027777777777777776","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","0.06900655593423541","0.06900655593423541","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","0.18518518518518517","0.18518518518518517","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","0.3289312499531888","0.3289312499531888","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","asus chromebook c202sa ys02","asus gl503gees52 rog strix hero edition 156ampquot laptop intel core i5 8gb memory nvidia geforce gtx 1050ti 1tb8gb sshd  128gb ssd black","0.06900655593423541","0.06900655593423541"
"WekaMatchingRule","howardcomputer_287","massgenie_790","0.9217391304347826",,"lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","0.15","0.15","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","0.3894580335708253","0.3894580335708253","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","0.35","0.35","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","0.5247781977776375","0.5247781977776375","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","lenovo thinkpad p50 20en","lenovo topseller thinkstation 20hh000gus tpslr thnkpd p51 i7-7820hq 29g","0.3894580335708253","0.3894580335708253"
